CustomerId,Surname,Gender,Birth Date,City,Salary
15568885,Scott,Female,1987-07-11,Berlin,120672.09
15725036,Jideofor,Male,1979-11-29,Marseile,77142.85
15632665,Yevseyev,Male,1960-11-04,Paris,127804.66
15571476,Kelly,Male,1983-08-31,Valencia,158344.63
15776850,Smith,Female,1978-02-06,Barcelona,167179.48
15623649,Ogle,Male,1989-10-08,Madrid,15404.64
15751131,Moss,Female,1980-05-01,Valencia,156036.19
15688128,Loggia,Male,1987-03-10,Barcelona,144725.14
15678412,Nwankwo,Female,1976-09-24,Paris,22558.74
15770291,Allan,Female,1992-10-21,Paris,147342.03
15583392,Woronoff,Male,1984-12-23,Munich,85470.45
15690731,Wolfe,Male,1981-05-29,Marseile,194656.11
15697948,Henderson,Female,1985-03-02,Seville,48505.1
15608328,Sutherland,Female,1980-03-08,Barcelona,101491.23
15766378,Marsden,Female,1976-06-08,Berlin,164117.69
15600813,Hyde,Male,1971-01-28,Paris,124626.57
15706217,Kao,Male,1993-09-25,Munich,34490.06
15601417,T'ang,Male,1989-07-19,Nice,90967.37
15610972,Crawford,Female,1977-10-01,Hamburg,24208.84
15674620,Dilibe,Female,1984-02-27,Hamburg,174873.09
15785350,Austin,Male,1998-08-09,Barcelona,170262.97
15749119,Santiago,Female,1990-05-07,Paris,112289.06
15756535,Chibugo,Male,1982-11-06,Munich,93783
15700965,Toscano,Female,1989-04-20,Paris,150026.79
15791851,Afanasyeva,Female,1987-04-04,Paris,102036.82
15717156,Sokolov,Male,1991-11-18,Marseile,898.51
15740846,Wei,Male,1981-02-24,Paris,95124.4
15573284,Olisanugo,Female,1976-05-16,Paris,11514.39
15729083,Gorman,Male,1985-11-02,Paris,27468.72
15611612,Priestley,Female,1992-12-25,Paris,37092.43
15694381,Lloyd,Male,1970-11-05,Paris,171587.9
15651737,Salmond,Male,1977-04-14,Valencia,80828.78
15663168,MacDonald,Male,1986-09-20,Paris,169287.99
15643426,Robertson,Female,1985-10-04,Madrid,13197.44
15618245,Chukwumaobim,Male,1990-02-26,Berlin,54439.53
15717527,Ifeanacho,Female,1972-02-13,Paris,38186.85
15793478,Li Fonti,Female,1982-07-17,Berlin,27274.6
15642248,Ko,Male,1955-02-05,Valencia,65758.19
15640377,Goloubev,Female,1985-08-09,Lyon,97767.63
15723950,Kruglov,Male,1981-09-17,Valencia,115468.84
15590327,Liao,Female,1979-11-19,Hamburg,98293.14
15706199,White,Male,1985-11-07,Hamburg,182059.28
15671514,Sinclair,Female,1988-06-09,Valencia,128538.05
15727041,Fiorentini,Male,1950-05-07,Paris,108841.83
15738063,Shen,Male,1992-02-13,Paris,18581.84
15711733,Rapuokwu,Male,1973-10-07,Lyon,146821.42
15652320,Woronoff,Male,1981-05-08,Paris,100727.68
15634180,Holden,Male,1995-04-05,Hamburg,39356.38
15694566,Roberts,Female,1979-02-16,Paris,169921.11
15726103,Tsou,Female,1966-04-01,Munich,42364.75
15646351,Somerville,Male,1994-01-20,Valencia,28823.04
15730044,Greco,Female,1979-12-02,Hamburg,182436.81
15795186,Leonard,Male,1983-03-18,Paris,115700.2
15784890,McKenzie,Female,1989-01-07,Barcelona,16725.53
15694125,McElhone,Male,1964-08-11,Marseile,56875.76
15565891,Dipietro,Male,1982-11-27,Paris,56214.09
15674254,Kerr,Female,1976-01-26,Madrid,193412.05
15775206,Hunter,Male,1984-07-07,Marseile,83263.04
15797627,Niehaus,Male,1967-02-23,Madrid,13404.4
15649853,Craig,Female,1976-05-12,Paris,184474.15
15610379,Barclay-Harvey,Male,1991-08-24,Paris,121124.53
15659800,Teng,Female,1971-09-16,Barcelona,152567.75
15716236,Milani,Male,1986-03-11,Paris,10722.54
15672053,Mistry,Male,1983-06-30,Barcelona,58010.98
15663933,Jamieson,Female,1986-06-19,Hamburg,163440.8
15814236,Kay,Female,1983-08-18,Madrid,102606.92
15583597,Ikedinachukwu,Male,1974-12-18,Madrid,80591.18
15607395,Holt,Female,1988-09-29,Lyon,177362.45
15694556,Nkemakolam,Male,1961-05-13,Lyon,120257.7
15744109,Hartung,Male,1989-06-18,Lyon,180622.02
15800688,Ch'en,Female,1979-11-05,Seville,130404.53
15810878,Baker,Female,1983-07-01,Madrid,147797.54
15587835,Osinachi,Male,1980-08-18,Paris,57844.26
15763515,Shih,Male,1991-07-24,Marseile,162523.66
15725882,Feng,Female,1981-09-01,Munich,54495.82
15788022,Sternberg,Female,1980-02-11,Munich,169183.66
15663917,Adams,Male,1978-03-05,Lyon,80262.91
15656865,Gray,Male,1952-02-07,Berlin,8751.59
15667971,Shepherd,Female,1987-09-06,Hamburg,102628.98
15800366,Walton,Male,1992-02-24,Paris,94823.95
15717231,Yang,Male,1984-10-15,Hamburg,90821.66
15643188,Barnett,Female,1974-05-28,Berlin,153194.32
15671351,Romani,Male,1986-09-24,Madrid,87310.59
15573628,Greene,Female,1970-05-28,Munich,146411.41
15698953,Hart,Male,1985-05-30,Barcelona,74048.1
15753888,Johnston,Female,1959-02-04,Barcelona,23386.77
15737961,Miller,Female,1992-10-17,Munich,92898.17
15801701,Robson,Male,1986-04-30,Madrid,45956.05
15684419,Wallace,Female,1984-02-17,Madrid,71738.56
15794266,Cross,Male,1989-05-28,Paris,103560.98
15810711,Marcum,Male,1984-12-05,Hamburg,52367.29
15771270,North,Female,1994-10-12,Lyon,152916.05
15607786,Mao,Male,1995-10-30,Paris,4410.77
15624519,Calabrese,Female,1972-12-22,Berlin,74771.22
15799910,Martin,Male,1989-09-08,Paris,193817.63
15602479,Fleming,Male,1984-12-23,Valencia,26793.82
15617419,Roberts,Female,1992-06-09,Berlin,32526.64
15657603,Finch,Female,1986-04-10,Paris,824
15570379,Whitelegge,Male,1970-03-12,Barcelona,85250.77
15772996,Rooke,Male,1981-10-06,Munich,83508.93
15729574,Lu,Male,1950-04-24,Barcelona,173599.38
15737267,Marcelo,Female,1972-10-13,Paris,79342.31
15799128,Matthews,Female,1983-06-15,Madrid,57600.66
15813327,Romani,Male,2000-10-28,Paris,56191.99
15711921,Scott,Male,1992-08-03,Paris,6770.44
15654300,Mao,Male,1988-08-05,Berlin,101694.67
15569945,Horsley,Male,1992-11-23,Barcelona,69113.14
15569666,Goddard,Female,1976-09-12,Paris,172674.36
15681887,Eskridge,Male,1988-04-02,Hamburg,26606.28
15608873,Smith,Male,1970-11-29,Lyon,53353.36
15762091,Simpson,Female,1999-10-23,Berlin,63747.51
15722053,Oguejiofor,Male,1988-10-04,Barcelona,190112.05
15782100,Holloway,Male,1999-04-24,Seville,110317.39
15765300,L?,Male,1981-04-12,Munich,148623.43
15743570,Feng,Female,1987-03-17,Paris,125253.46
15608541,Claiborne,Male,1975-04-23,Paris,101954.78
15750671,Egobudike,Male,1990-08-20,Madrid,168462.26
15813659,Folliero,Female,1965-12-26,Paris,26215.85
15757867,Bray,Female,1991-05-14,Paris,97045.32
15652914,Ibrahimov,Male,1983-02-15,Barcelona,53534.8
15723818,Carpenter,Female,1984-12-18,Paris,8949.2
15713819,Walsh,Male,1973-04-23,Marseile,163116.75
15656484,Woods,Male,1981-09-27,Paris,140745.91
15778515,Wu,Male,1981-06-19,Paris,171515.84
15803840,Forbes,Female,1989-03-15,Paris,150803.44
15735339,Lynch,Male,1982-08-06,Paris,76884.05
15600392,Amaechi,Female,1968-11-08,Paris,170454.93
15625740,Enriquez,Male,1959-09-29,Hamburg,143104.3
15663817,Y?an,Male,1975-03-19,Paris,55701.62
15734461,Brooks,Male,1990-04-12,Hamburg,186370.3
15780142,Wang,Male,1978-07-14,Paris,24275.32
15709920,Burke,Female,1988-05-23,Paris,50774.81
15684248,Meng,Male,2000-04-13,Barcelona,154279.87
15643158,Chiganu,Female,1981-01-25,Paris,68462.59
15693902,Hunt,Male,2002-02-04,Lyon,91036.74
15578307,Lucchese,Female,1988-06-27,Paris,83681.97
15585379,Humphries,Male,1982-12-13,Paris,199484.96
15758510,Frolova,Male,1995-06-10,Lyon,152491.22
15692918,Hsing,Male,1985-02-03,Hamburg,134875.37
15705301,Parkes,Male,1980-12-04,Marseile,184366.14
15718231,Gregory,Male,1993-01-21,Paris,189839.93
15567991,Obiuto,Male,1990-07-17,Madrid,175643.44
15772650,Longo,Male,1966-12-23,Marseile,3268.17
15574795,Lombardo,Female,1983-08-23,Lyon,47089.72
15706036,Lombardo,Male,1983-09-21,Munich,46562.02
15723856,Gonzalez,Female,1992-04-06,Marseile,62487.97
15812920,Nwabugwu,Male,1981-02-06,Hamburg,181598.25
15691287,Ford,Female,1988-08-01,Munich,64815.05
15804797,Gilleland,Female,1967-06-05,Paris,70196.23
15708650,Fullwood,Female,1990-01-29,Paris,160383.47
15712777,Kao,Male,1983-09-17,Paris,35848.12
15786469,Montalvo,Female,1987-06-18,Marseile,87278.48
15669219,Wilson,Male,1986-08-01,Munich,94498.82
15641004,Doyne,Female,1973-10-01,Madrid,133486.36
15648067,Onwuamaeze,Male,1982-12-03,Paris,73107.6
15704014,K'ung,Male,1984-07-11,Berlin,195333.98
15645136,O'Donnell,Male,1991-10-03,Madrid,121525.48
15709604,McMillan,Male,1998-07-18,Marseile,173843.21
15713637,Chinedum,Male,1987-02-16,Lyon,185227.42
15793901,Capon,Female,1994-08-07,Marseile,125244.18
15569759,Rawling,Female,1994-02-22,Paris,163113.41
15712930,Duncan,Male,1979-12-24,Paris,123006.91
15586504,Trevisani,Male,1981-02-13,Marseile,40463.03
15677317,Ankudinova,Female,1992-09-06,Paris,131363.57
15664270,Balsillie,Male,1976-02-01,Hamburg,188305.85
15731519,Kerr,Female,1991-06-29,Paris,143994.86
15745623,Worsnop,Male,1989-10-16,Paris,89368.59
15813862,Yevseyev,Male,1955-04-26,Barcelona,158365.89
15641934,Manna,Female,1975-02-22,Barcelona,78753.12
15713043,Siciliani,Female,1988-08-13,Paris,100408.31
15700749,Powell,Female,1982-07-06,Paris,24677.54
15697567,Bazarova,Male,1988-08-12,Paris,39570.78
15715414,White,Female,1983-09-01,Lyon,155665.76
15639530,Buda,Male,1979-04-30,Barcelona,168294.27
15726058,Cattaneo,Male,1994-03-13,Berlin,87908.01
15725665,Lo,Male,1974-09-16,Paris,191198.92
15698872,Brown,Female,1982-12-23,Granada,191207.03
15812184,Rose,Female,1990-05-28,Paris,128954.05
15742609,Lombardo,Male,1993-07-24,Munich,59905.29
15815043,McMillan,Male,1972-11-22,Valencia,162012.6
15640648,Howe,Male,1985-11-19,Paris,19231.98
15627203,Hsu,Male,1967-05-27,Palma,175749.36
15786196,Han,Female,1977-05-08,Paris,60533.96
15612095,Calabrese,Female,1973-04-05,Marseile,137508.42
15674368,Riley,Female,1982-11-01,Lyon,189430.86
15783477,Biryukov,Female,1982-11-06,Hamburg,6723.66
15757559,Broadhurst,Female,1968-01-27,Marseile,41371.68
15591036,Genovesi,Female,1978-02-01,Berlin,125140.72
15761241,Hsieh,Female,1985-11-17,Hamburg,143683.75
15695078,Kemp,Male,1989-11-30,Paris,170770.44
15645744,Chukwudi,Female,1991-05-31,Lyon,157397.57
15566988,Iqbal,Female,1975-07-21,Hamburg,50595.15
15749300,Teng,Female,1974-06-23,Paris,50390.98
15594340,Tao,Male,1980-07-26,Paris,163150.03
15607065,Chinedum,Male,1987-07-06,Paris,138280.17
15778089,Stevenson,Male,1984-08-08,Barcelona,135067.02
15773723,Duncan,Female,1999-07-02,Valencia,163534.75
15697035,Garrett,Female,1990-09-04,Seville,86657.48
15679668,Yao,Male,1983-04-25,Barcelona,162087.82
15709861,He,Male,1991-11-29,Berlin,28879.3
15791958,Mazzi,Female,1980-10-21,Paris,169203.51
15791030,Edwards,Female,1988-02-10,Paris,102426.12
15695339,Lucchesi,Male,1968-06-12,Berlin,54676.1
15658813,Siciliani,Female,1966-12-19,Paris,18369.33
15715709,Shih,Male,1978-05-26,Hamburg,159888.1
15722533,Logue,Female,1981-03-09,Marseile,167636.15
15683118,Rechner,Male,1989-06-18,Marseile,138889.15
15672798,O'Brien,Female,1976-04-03,Lyon,199392.14
15680112,Stewart,Female,1986-09-20,Berlin,189560.43
15714575,Batt,Female,1977-02-27,Berlin,17375.27
15806808,Hope,Female,1964-11-13,Munich,140225.14
15590637,Ahmed,Male,1980-05-06,Marseile,61018.85
15657535,Pearson,Male,1992-04-16,Barcelona,51907.72
15696141,Kruglov,Female,1990-07-21,Madrid,47018.75
15811947,Gordon,Male,1988-12-12,Paris,33700.52
15649024,Trujillo,Female,1982-07-20,Lyon,59636.43
15594928,Pagnotto,Female,1983-12-08,Munich,157147.59
15765532,Horton,Male,1945-05-23,Hamburg,191393.26
15741719,DeRose,Female,1981-06-08,Paris,199862.75
15665629,Chiang,Female,1988-05-06,Madrid,20016.59
15728917,Gill,Male,1973-10-29,Paris,30635.52
15762993,Trevisano,Male,1989-03-01,Barcelona,117832.88
15571193,Morrison,Male,1979-11-18,Munich,22497.1
15653521,Onuora,Female,1981-07-13,Hamburg,747.88
15802220,Ikenna,Male,1986-10-02,Valencia,76870.81
15644132,Mancini,Female,1991-07-05,Lyon,107848.24
15600832,Moss,Female,1978-11-27,Paris,103726.71
15797919,Ting,Male,1984-05-21,Barcelona,178268.36
15603743,Tai,Male,1993-07-23,Paris,126281.83
15579714,Pan,Female,1992-03-23,Paris,196651.72
15634295,Wilson,Male,1986-10-13,Paris,5962.3
15786680,Bianchi,Male,1984-08-20,Valencia,21928.81
15623499,Holman,Male,1972-12-14,Munich,127022.87
15691823,Obidimkpa,Male,1984-02-04,Lyon,162763.01
15809279,Wallace,Male,1976-03-31,Marseile,113950.51
15758039,Ash,Male,1977-03-27,Paris,104930.46
15807163,Ku,Female,1983-11-21,Paris,52337.97
15631639,Uspensky,Female,1981-06-28,Paris,179964.55
15713770,Shih,Male,1980-02-21,Barcelona,83753.64
15698167,Kumm,Female,1997-04-21,Paris,182913.95
15781710,Carey,Female,1990-04-15,Madrid,166720.28
15801296,Farber,Female,1984-05-24,Munich,192721.98
15704378,Calabrese,Male,1984-03-27,Hamburg,180241.44
15767891,Findlay,Female,1993-06-15,Berlin,48475.12
15640667,Yu,Female,1980-01-18,Paris,126551.48
15702145,Edments,Male,1988-11-07,Barcelona,64872.55
15679738,Brown,Female,1986-07-16,Madrid,98031.53
15636634,Lindon,Female,1996-02-04,Hamburg,93524.22
15809227,Chukwudi,Male,1986-04-25,Lyon,56991.66
15601811,Caldwell,Female,1968-03-03,Paris,183980.56
15625494,Li Fonti,Female,1989-07-17,Paris,130234.63
15723737,Pitcher,Male,1994-10-31,Lyon,32454.26
15682955,Capon,Female,1989-06-16,Paris,75396.43
15758856,Kable,Male,1976-08-08,Marseile,167756.45
15746065,Lo Duca,Male,1986-01-07,Hamburg,24799.47
15783865,Kulikova,Male,1962-04-15,Paris,60429.43
15745455,Navarrete,Male,1959-06-06,Hamburg,74241.09
15583033,Huguley,Female,2001-02-28,Paris,78310.82
15644212,Han,Male,1993-07-29,Seville,119419.37
15735688,Horsley,Female,1990-02-15,Marseile,91305.77
15658577,Massie,Female,1984-01-25,Marseile,25136.95
15606887,Singh,Female,1991-07-14,Paris,193880.6
15783026,H?,Female,1980-07-12,Paris,47856.78
15579892,Doyle,Male,2002-11-16,Granada,4491.77
15802088,Grant,Female,1999-06-07,Seville,101311.95
15589323,Law,Female,1997-11-14,Paris,38830.72
15636395,King,Female,1990-08-08,Paris,26817.23
15712772,Onwubiko,Male,1993-08-15,Paris,199727.72
15700937,Romano,Female,1997-06-15,Madrid,67445.85
15766659,Okwudilichukwu,Male,1988-02-27,Barcelona,161002.29
15814033,Milano,Male,1983-08-31,Barcelona,20778.39
15783007,Parker,Female,1976-02-22,Berlin,41042.4
15654183,Aitken,Female,1995-12-23,Paris,67484.16
15609899,Obiora,Male,1984-09-06,Madrid,121763.68
15747323,Vasilyeva,Male,1973-12-03,Barcelona,157358.43
15582591,Chiabuotu,Male,1962-05-06,Valencia,110275.17
15738835,Slater,Male,1983-10-28,Hamburg,43801.27
15782404,Hughes,Female,1987-10-07,Paris,9085
15697480,Menkens,Male,1991-01-14,Paris,143086.09
15697045,Pisani,Female,1986-04-09,Barcelona,100556.98
15781234,Y?an,Female,1986-08-31,Marseile,140000.29
15579891,Milani,Male,1969-07-17,Paris,186775.25
15805690,Chin,Female,1986-02-10,Madrid,133570.43
15612139,Fu,Female,1988-12-12,Paris,154990.58
15568834,Howells,Male,1994-03-14,Madrid,27654.44
15709917,Ni,Female,1975-02-08,Paris,137763.93
15718843,Maslova,Male,1980-12-09,Palma,25723.73
15799494,Forster,Male,1977-08-08,Berlin,186285.52
15673439,Sun,Female,1971-10-03,Seville,142208.5
15669011,Bocharova,Female,1977-09-01,Paris,169862.01
15581388,Y?an,Male,1988-08-01,Barcelona,41365.85
15743153,Singh,Female,1981-08-07,Hamburg,30812.84
15579787,Nkemakonam,Male,1982-05-30,Paris,155023.93
15759966,Chiemenam,Female,1985-10-26,Granada,159416.58
15601045,Angelo,Male,1984-03-19,Barcelona,76259.23
15764021,Frolov,Male,1987-07-11,Marseile,105965.25
15687218,West,Female,1994-08-15,Paris,50743.83
15626452,Beatham,,1989-01-22,Palma,147720.27
15700964,Pollard,Female,1994-01-18,Berlin,167387.36
15768887,Hsing,Male,1995-06-02,Granada,95159.13
15735358,Dowse,Male,1975-09-08,Seville,4654.28
15749472,Lucciano,Male,1976-01-08,Paris,130376.68
15685872,Godfrey,Female,1992-06-17,Paris,173486.39
15760851,Gratton,Male,1990-02-24,Paris,93881.75
15734588,Manning,Male,1975-07-09,Paris,36376.97
15784594,Mazzi,Female,1984-10-12,Berlin,128499.94
15606435,Wall,Male,1952-07-20,Berlin,105898.69
15790247,Sims,Male,1981-03-25,Barcelona,11959.03
15676433,Allan,Female,1985-12-22,Paris,98810.78
15625905,Griffen,Male,1980-08-04,Madrid,65906.07
15626414,Russell,Male,1977-12-11,Lyon,151516.7
15623220,Brown,Female,1976-03-08,Valencia,37214.39
15752857,Palerma,Male,1969-04-10,Berlin,92033.98
15677908,Gilbert,Male,1979-04-06,Palma,195692.3
15773013,Uvarov,Female,1974-03-11,Paris,6342.84
15623972,Wisdom,Female,1998-09-27,Hamburg,95148.28
15738627,Hussain,Male,1996-04-09,Paris,21215.67
15643392,Woods,Male,1990-02-08,Paris,19700.24
15684868,Cameron,Male,1965-12-02,Berlin,134396.64
15627854,Mai,Male,1977-09-15,Madrid,135077.01
15669253,Gibson,Male,1982-11-24,Madrid,133600.89
15758023,Grigoryeva,Male,1974-02-05,Berlin,99922.08
15574558,Gunter,Male,1989-10-03,Barcelona,41399.33
15635256,Arcuri,Male,1990-05-20,Paris,159344.43
15680399,Tung,Male,1998-07-29,Paris,18364.19
15674720,Smith,Female,1984-06-04,Berlin,98162.44
15580249,Lori,Male,1976-03-12,Paris,84663.21
15675431,Chidimma,Female,1987-09-28,Lyon,36536.93
15698285,Ting,Female,1980-05-09,Paris,79101.67
15810775,Tsao,Male,1969-01-24,Barcelona,16644.16
15678173,Collee,Male,1986-10-01,Granada,158420.14
15665222,Lettiere,Male,1969-06-05,Barcelona,48988.28
15803908,Fu,Male,1976-04-19,Paris,96862.56
15586039,Bergamaschi,Female,1985-06-04,Berlin,96366.7
15802570,Dyer,Female,1976-02-12,Paris,146123.19
15781451,Buccho,Male,1979-11-02,Paris,135178.91
15721019,Jones,Female,1997-11-15,Paris,158615.41
15738588,Nebechi,Female,1984-05-29,Berlin,71433.88
15730657,Ibekwe,Female,1980-09-08,Paris,
15739292,Gorshkov,Male,1990-02-14,Berlin,150218.11
15725945,Nweke,Female,1979-03-12,Barcelona,162734.31
15813159,Hairston,Male,1969-05-11,Paris,21228.71
15636820,Loggia,Male,1981-05-15,Berlin,62027.9
15603880,Morgan,Male,1983-01-15,Hamburg,60988.21
15619494,Abdulov,Female,1990-07-29,Hamburg,108675.01
15596992,Norris,Male,1976-07-23,Berlin,72643.95
15735025,Clark,Male,1984-07-28,Seville,9241.52
15730759,Chukwudi,Female,1994-12-05,Paris,153080.4
15752912,Perkin,Female,1991-02-26,Marseile,72196.57
15711316,Ch'ang,Male,1994-10-29,Paris,199527.34
15738785,Kang,Male,1995-03-23,Paris,156598.23
15777896,Chukwudi,Female,1988-12-23,Berlin,74917.64
15628963,Frolova,Male,1978-05-04,Berlin,111249.62
15742126,Chiu,Male,1983-10-29,Berlin,59115.77
15575623,Simpson,Female,1990-11-14,Paris,148218.86
15741652,McLean,Male,1984-03-03,Valencia,77142.32
15738884,Hu,Male,1980-06-11,Berlin,67484.6
15615050,Savage,Male,1974-05-13,Berlin,63452.18
15803005,Wallace,Female,1964-02-20,Berlin,103660.31
15743498,Winter,Male,1969-12-10,Hamburg,163191.99
15720463,Ho,Male,1991-02-15,Paris,62905.29
15588695,Su,Male,1989-10-09,Palma,44323.22
15665802,Li Fonti,Female,1985-07-07,Barcelona,97938.59
15571144,Ives,Male,1993-08-12,Paris,126565.21
15750731,Trevisani,Male,1971-03-24,Hamburg,185360.4
15605134,Bond,Female,1987-02-03,Paris,183229.02
15626044,Lettiere,Male,1993-10-28,Berlin,106024.02
15737910,Houghton,Male,1986-03-05,Berlin,167810.26
15761076,Lei,Male,1980-03-12,Paris,138536.09
15710105,Stirling,Female,1995-04-05,Hamburg,184520
15577402,Grant,Male,1990-09-09,Marseile,20492.16
15803337,Baresi,Male,1998-10-19,Marseile,134676.72
15654372,Pearce,Male,1987-06-08,Berlin,138478.2
15585867,Rutledge,Male,1985-01-03,Barcelona,125557.95
15662488,Udegbunam,Female,1977-04-02,Marseile,82969.61
15604813,Zaytseva,Male,1981-10-09,Marseile,158071.69
15611644,Onyemauchechukwu,Male,1948-12-25,Paris,43615.67
15674928,Mullah,Male,1984-06-15,Madrid,119969.99
15656100,Candler,Female,1972-05-25,Paris,140201.21
15764293,Konovalova,Male,1988-03-09,Paris,80792.83
15636423,Lei,Male,1981-04-29,Marseile,141359.11
15607629,Hollis,Male,1973-10-07,Paris,23344.94
15577313,Lionel,Male,1977-02-20,Paris,5075.17
15714493,Francis,Female,1988-11-12,Valencia,95500.98
15643359,Carter,Male,1989-06-28,Barcelona,79082.62
15687913,Mai,Female,1987-03-09,Hamburg,199805.63
15790935,Johnson,Female,1992-02-14,Paris,52709.55
15708693,Sherman,Female,1988-05-17,Paris,56583.88
15672016,Sabbatini,Male,1986-04-30,Marseile,3385.04
15727605,Shih,Male,1978-02-06,Munich,12537.42
15651144,Yao,Female,1986-11-15,Munich,64722.61
15749401,Ko,Male,1961-01-15,Paris,75246.21
15691874,Kazakova,Female,1987-07-11,Paris,198929.84
15620735,Chiganu,Female,1988-06-28,Berlin,69011.66
15769781,Nucci,Female,1996-01-25,Madrid,52404.47
15624611,Marsden,Male,1984-12-28,Valencia,163641.53
15773071,Serena,Female,1988-12-25,Valencia,154598.56
15720371,McLean,Female,1970-03-21,Lyon,173989.47
15717984,Longo,Male,1974-01-14,Paris,61315.37
15806407,Wilson,Female,1984-02-22,Paris,143393.24
15785042,Hsiung,Female,1990-02-13,Lyon,124210.53
15809302,Wright,Male,1997-04-10,Paris,151460.84
15677550,Folliero,Female,1983-10-10,Marseile,
15654096,Johnston,Female,1997-01-10,Berlin,43705.56
15617320,Palermo,Female,1975-01-24,Madrid,180736.24
15653065,Nwabugwu,Female,1999-10-17,Seville,104170.48
15649112,Endrizzi,Female,1988-11-08,Madrid,27867.59
15690526,Tuan,Male,1990-11-28,Berlin,55387.28
15806945,Udobata,Female,1991-12-10,Paris,196332.45
15670066,Ibezimako,Male,1987-05-07,Valencia,116046.22
15625761,Maclean,Male,1980-02-04,Hamburg,93874.87
15761525,Shaw,Female,1990-09-03,Granada,76614.04
15735080,Cummins,Female,1957-03-23,Paris,6076.62
15619537,Lavrentiev,Male,1990-05-30,Paris,122221.71
15598162,Saunders,Female,1982-04-07,Hamburg,24156.03
15694300,Fiorentino,Male,1995-01-30,Marseile,135394.62
15637235,Knight,Male,1988-07-30,Valencia,91340.02
15612444,Manfrin,Male,1992-05-03,Paris,146090.38
15626457,Zetticci,Male,1990-11-01,Nice,172096.08
15627995,Angelo,Female,1995-12-21,Hamburg,135034.57
15706128,Zhdanov,Female,2000-10-03,Lyon,84008.66
15666430,Peck,Male,1983-08-11,Marseile,91763.67
15627385,Uwaezuoke,Male,1987-07-12,Paris,137001.1
15581323,White,Female,1993-12-16,Hamburg,106799.49
15608109,Greco,Male,1963-12-10,Munich,10494.64
15801942,Chu,Female,1980-02-28,Barcelona,79866.73
15567431,Kodilinyechukwu,Male,1957-07-25,Marseile,186172.85
15810167,Scott,Male,1946-10-17,Madrid,91673.6
15644501,Enyinnaya,Female,1995-03-29,Paris,18458.2
15785290,Hao,Male,1992-11-04,Paris,8342.35
15611157,McElhone,Female,1989-05-30,Marseile,138578.37
15673837,Ko,Male,1960-07-17,Barcelona,38129.22
15656822,Day,Male,1978-03-31,Hamburg,107155.4
15580560,Harris,Female,1948-02-15,Paris,29792.11
15760641,Gerald,Male,1995-05-10,Hamburg,7063.6
15587584,Nebeuwa,Male,1990-01-01,Barcelona,21645.06
15604146,Kaodilinakachukwu,Female,1983-04-10,Berlin,137079.86
15813974,Maruff,Male,1984-12-23,Berlin,172718.35
15746986,Howe,Female,1981-06-30,Berlin,106691.02
15759741,Knepper,Female,1987-09-12,Hamburg,72274.84
15734892,Fennell,Male,1984-04-06,Barcelona,32246.63
15797194,T'ao,Male,1982-11-01,Paris,80552.36
15723786,Morris,Female,1984-06-30,Paris,16733.59
15642726,Holmes,Male,1968-10-18,Paris,1235.49
15664339,Yu,Male,1973-06-25,Barcelona,50168.41
15754526,Walker,Male,1985-03-28,Berlin,33687.9
15703037,Edwards,Male,1984-02-09,Paris,178705.45
15751412,Harvey,Male,1985-01-11,Lyon,66810.48
15609558,McDonald,Female,1974-10-08,Hamburg,45859.55
15572408,Chambers,Male,1982-06-02,Berlin,63846.36
15613923,Reed,Female,1978-05-31,Barcelona,100236.02
15747000,Shih,Male,1994-07-31,Paris,19645.65
15731781,Onyemachukwu,Male,1978-07-01,Paris,178393.68
15727198,Teng,Female,1993-08-31,Berlin,78591.15
15794273,Hand,Female,1965-11-15,Paris,124954.56
15804950,Onyemauchechukwu,Female,1980-05-13,Marseile,3756.65
15576304,Bailey,Male,1992-06-29,Paris,152723.23
15645200,Chiang,Female,1967-10-19,Hamburg,187597.98
15779627,Maclean,Male,1990-05-14,Berlin,70381.49
15750755,Yobachi,Female,1988-11-17,Granada,156792.89
15569654,Munro,Female,1990-09-11,Berlin,35534.68
15753079,Chidi,Male,1980-06-07,Paris,151256.22
15684995,Chamberlain,Male,1972-12-23,Valencia,51011.29
15790763,Trujillo,Female,1972-01-19,Madrid,111190.53
15766458,Tang,Male,1988-11-30,Paris,69664.35
15616221,Wilson,Female,1992-01-02,Lyon,63233.02
15776124,Mann,Male,1970-08-19,Palma,40855.79
15665811,Parry,Male,1988-02-08,Paris,95673.05
15729804,Manfrin,Male,1987-09-30,Paris,80234.14
15714062,Millar,Female,1981-09-23,Lyon,189051.59
15592197,Simmons,Male,1991-07-21,Madrid,145490.85
15793116,Beneventi,Female,1981-06-23,Munich,196278.32
15638231,Chung,Female,1959-09-03,Valencia,162889.1
15697678,Maxwell,Male,1985-10-12,Hamburg,174667.58
15800412,Dale,Male,1986-04-01,Munich,3476.38
15597610,Stevens,Male,1980-04-05,Madrid,19344.92
15726634,Wei,Male,1974-05-19,Paris,95270.83
15670866,Chiu,Male,1990-12-10,Nice,107759.31
15667462,Duncan,Male,1978-10-30,Valencia,118368.2
15662574,Brady,Male,1984-06-30,Valencia,52484.01
15716926,Macleod,Male,1988-07-23,Paris,178153.65
15603554,Berkeley,Female,1976-12-06,Lyon,49915.52
15716800,Kaur,Male,1990-07-23,Paris,33747.03
15679429,Bell,Male,1989-10-25,Marseile,59961.81
